Bus,Month,Route,end,start,type
6,November,3,11/17/2018 9:10,11/17/2018 8:10,running
6,November,3,11/17/2018 10:30,11/17/2018 9:30,running
6,November,3,11/17/2018 13:00,11/17/2018 12:00,running
6,November,3,11/17/2018 15:40,11/17/2018 14:40,running
6,November,3,11/17/2018 17:40,11/17/2018 16:40,running
6,November,3,11/17/2018 19:00,11/17/2018 18:00,running
6,November,3,11/17/2018 20:20,11/17/2018 19:20,running
6,November,3,11/17/2018 22:20,11/17/2018 21:20,running
7,November,3,11/17/2018 8:00,11/17/2018 7:00,running
7,November,3,11/17/2018 9:20,11/17/2018 8:20,running
7,November,3,11/17/2018 10:40,11/17/2018 9:40,running
7,November,3,11/17/2018 12:40,11/17/2018 11:40,running
7,November,3,11/17/2018 15:20,11/17/2018 14:20,running
7,November,3,11/17/2018 17:30,11/17/2018 16:30,running
7,November,3,11/17/2018 18:50,11/17/2018 17:50,running
7,November,3,11/17/2018 20:00,11/17/2018 19:00,running
7,November,3,11/17/2018 21:20,11/17/2018 20:20,running
7,November,3,11/17/2018 23:40,11/17/2018 22:40,running
8,November,3,11/17/2018 8:10,11/17/2018 7:10,running
8,November,3,11/17/2018 9:30,11/17/2018 8:30,running
8,November,3,11/17/2018 10:50,11/17/2018 9:50,running
8,November,3,11/17/2018 13:40,11/17/2018 12:40,running
8,November,3,11/17/2018 16:00,11/17/2018 15:00,running
8,November,3,11/17/2018 17:50,11/17/2018 16:50,running
8,November,3,11/17/2018 19:10,11/17/2018 18:10,running
8,November,3,11/17/2018 20:30,11/17/2018 19:30,running
8,November,3,11/17/2018 23:00,11/17/2018 22:00,running
1,December,3,12/17/2018 7:00,12/17/2018 6:00,running
1,December,3,12/17/2018 8:20,12/17/2018 7:20,running
1,December,3,12/17/2018 9:40,12/17/2018 8:40,running
1,December,3,12/17/2018 11:00,12/17/2018 10:00,running
1,December,3,12/17/2018 13:20,12/17/2018 12:20,running
1,December,3,12/17/2018 13:50,12/17/2018 13:20,charging
1,December,3,12/17/2018 16:20,12/17/2018 15:20,running
1,December,3,12/17/2018 18:00,12/17/2018 17:00,running
1,December,3,12/17/2018 19:20,12/17/2018 18:20,running
1,December,3,12/17/2018 20:40,12/17/2018 19:40,running
1,December,3,12/17/2018 22:40,12/17/2018 21:40,running
1,December,3,12/17/2018 23:10,12/17/2018 22:40,charging
2,December,3,12/17/2018 7:10,12/17/2018 6:10,running
2,December,3,12/17/2018 8:30,12/17/2018 7:30,running
2,December,3,12/17/2018 9:50,12/17/2018 8:50,running
2,December,3,12/17/2018 11:20,12/17/2018 10:20,running
2,December,3,12/17/2018 14:00,12/17/2018 13:00,running
2,December,3,12/17/2018 16:40,12/17/2018 15:40,running
2,December,3,12/17/2018 17:10,12/17/2018 16:40,charging
2,December,3,12/17/2018 18:40,12/17/2018 17:40,running
2,December,3,12/17/2018 19:50,12/17/2018 18:50,running
2,December,3,12/17/2018 21:00,12/17/2018 20:00,running
2,December,3,12/17/2018 23:20,12/17/2018 22:20,running
3,December,3,12/17/2018 7:20,12/17/2018 6:20,running
3,December,3,12/17/2018 8:40,12/17/2018 7:40,running
3,December,3,12/17/2018 10:00,12/17/2018 9:00,running
3,December,3,12/17/2018 11:40,12/17/2018 10:40,running
3,December,3,12/17/2018 14:20,12/17/2018 13:20,running
3,December,3,12/17/2018 17:00,12/17/2018 16:00,running
3,December,3,12/17/2018 18:10,12/17/2018 17:10,running
3,December,3,12/17/2018 18:40,12/17/2018 18:10,charging
3,December,3,12/17/2018 20:10,12/17/2018 19:10,running
3,December,3,12/17/2018 21:40,12/17/2018 20:40,running
3,December,3,12/18/2018 0:20,12/17/2018 23:20,running
4,December,3,12/17/2018 7:30,12/17/2018 6:30,running
4,December,3,12/17/2018 8:50,12/17/2018 7:50,running
4,December,3,12/17/2018 10:10,12/17/2018 9:10,running
4,December,3,12/17/2018 12:00,12/17/2018 11:00,running
4,December,3,12/17/2018 14:40,12/17/2018 13:40,running
4,December,3,12/17/2018 17:10,12/17/2018 16:10,running
4,December,3,12/17/2018 18:20,12/17/2018 17:20,running
4,December,3,12/17/2018 19:30,12/17/2018 18:30,running
4,December,3,12/17/2018 20:00,12/17/2018 19:30,charging
4,December,3,12/17/2018 22:00,12/17/2018 21:00,running
4,December,3,12/18/2018 0:40,12/17/2018 23:40,running
5,December,3,12/17/2018 7:40,12/17/2018 6:40,running
5,December,3,12/17/2018 9:00,12/17/2018 8:00,running
5,December,3,12/17/2018 10:20,12/17/2018 9:20,running
5,December,3,12/17/2018 12:20,12/17/2018 11:20,running
5,December,3,12/17/2018 15:00,12/17/2018 14:00,running
5,December,3,12/17/2018 17:20,12/17/2018 16:20,running
5,December,3,12/17/2018 18:30,12/17/2018 17:30,running
5,December,3,12/17/2018 19:40,12/17/2018 18:40,running
5,December,3,12/17/2018 20:50,12/17/2018 19:50,running
5,December,3,12/17/2018 21:20,12/17/2018 20:50,charging
5,December,3,12/18/2018 0:00,12/17/2018 23:00,running
6,December,3,12/17/2018 7:50,12/17/2018 6:50,running
6,December,3,12/17/2018 9:10,12/17/2018 8:10,running
6,December,3,12/17/2018 10:30,12/17/2018 9:30,running
6,December,3,12/17/2018 13:00,12/17/2018 12:00,running
6,December,3,12/17/2018 15:40,12/17/2018 14:40,running
6,December,3,12/17/2018 17:40,12/17/2018 16:40,running
6,December,3,12/17/2018 19:00,12/17/2018 18:00,running
6,December,3,12/17/2018 20:20,12/17/2018 19:20,running
6,December,3,12/17/2018 22:20,12/17/2018 21:20,running
7,December,3,12/17/2018 8:00,12/17/2018 7:00,running
7,December,3,12/17/2018 9:20,12/17/2018 8:20,running
7,December,3,12/17/2018 10:40,12/17/2018 9:40,running
7,December,3,12/17/2018 12:40,12/17/2018 11:40,running
7,December,3,12/17/2018 15:20,12/17/2018 14:20,running
7,December,3,12/17/2018 17:30,12/17/2018 16:30,running
7,December,3,12/17/2018 18:50,12/17/2018 17:50,running
7,December,3,12/17/2018 20:00,12/17/2018 19:00,running
7,December,3,12/17/2018 21:20,12/17/2018 20:20,running
7,December,3,12/17/2018 23:40,12/17/2018 22:40,running
8,December,3,12/17/2018 8:10,12/17/2018 7:10,running
8,December,3,12/17/2018 9:30,12/17/2018 8:30,running
8,December,3,12/17/2018 10:50,12/17/2018 9:50,running
8,December,3,12/17/2018 13:40,12/17/2018 12:40,running
8,December,3,12/17/2018 16:00,12/17/2018 15:00,running
8,December,3,12/17/2018 17:50,12/17/2018 16:50,running
8,December,3,12/17/2018 19:10,12/17/2018 18:10,running
8,December,3,12/17/2018 20:30,12/17/2018 19:30,running
8,December,3,12/17/2018 23:00,12/17/2018 22:00,running
1,January,3,1/17/2018 7:00,1/17/2018 6:00,running
1,January,3,1/17/2018 8:20,1/17/2018 7:20,running
1,January,3,1/17/2018 9:40,1/17/2018 8:40,running
1,January,3,1/17/2018 11:00,1/17/2018 10:00,running
1,January,3,1/17/2018 13:20,1/17/2018 12:20,running
1,January,3,1/17/2018 13:50,1/17/2018 13:20,charging
1,January,3,1/17/2018 16:20,1/17/2018 15:20,running
1,January,3,1/17/2018 18:00,1/17/2018 17:00,running
1,January,3,1/17/2018 19:20,1/17/2018 18:20,running
1,January,3,1/17/2018 20:40,1/17/2018 19:40,running
1,January,3,1/17/2018 22:40,1/17/2018 21:40,running
1,January,3,1/17/2018 23:10,1/17/2018 22:40,charging
2,January,3,1/17/2018 7:10,1/17/2018 6:10,running
2,January,3,1/17/2018 8:30,1/17/2018 7:30,running
2,January,3,1/17/2018 9:50,1/17/2018 8:50,running
2,January,3,1/17/2018 11:20,1/17/2018 10:20,running
2,January,3,1/17/2018 14:00,1/17/2018 13:00,running
2,January,3,1/17/2018 16:40,1/17/2018 15:40,running
2,January,3,1/17/2018 17:10,1/17/2018 16:40,charging
2,January,3,1/17/2018 18:40,1/17/2018 17:40,running
2,January,3,1/17/2018 19:50,1/17/2018 18:50,running
2,January,3,1/17/2018 21:00,1/17/2018 20:00,running
2,January,3,1/17/2018 23:20,1/17/2018 22:20,running
3,January,3,1/17/2018 7:20,1/17/2018 6:20,running
3,January,3,1/17/2018 8:40,1/17/2018 7:40,running
3,January,3,1/17/2018 10:00,1/17/2018 9:00,running
3,January,3,1/17/2018 11:40,1/17/2018 10:40,running
3,January,3,1/17/2018 14:20,1/17/2018 13:20,running
3,January,3,1/17/2018 17:00,1/17/2018 16:00,running
3,January,3,1/17/2018 18:10,1/17/2018 17:10,running
3,January,3,1/17/2018 18:40,1/17/2018 18:10,charging
3,January,3,1/17/2018 20:10,1/17/2018 19:10,running
3,January,3,1/17/2018 21:40,1/17/2018 20:40,running
3,January,3,1/18/2018 0:20,1/17/2018 23:20,running
4,January,3,1/17/2018 7:30,1/17/2018 6:30,running
4,January,3,1/17/2018 8:50,1/17/2018 7:50,running
4,January,3,1/17/2018 10:10,1/17/2018 9:10,running
4,January,3,1/17/2018 12:00,1/17/2018 11:00,running
4,January,3,1/17/2018 14:40,1/17/2018 13:40,running
4,January,3,1/17/2018 17:10,1/17/2018 16:10,running
4,January,3,1/17/2018 18:20,1/17/2018 17:20,running
4,January,3,1/17/2018 19:30,1/17/2018 18:30,running
4,January,3,1/17/2018 20:00,1/17/2018 19:30,charging
4,January,3,1/17/2018 22:00,1/17/2018 21:00,running
4,January,3,1/18/2018 0:40,1/17/2018 23:40,running
5,January,3,1/17/2018 7:40,1/17/2018 6:40,running
5,January,3,1/17/2018 9:00,1/17/2018 8:00,running
5,January,3,1/17/2018 10:20,1/17/2018 9:20,running
5,January,3,1/17/2018 12:20,1/17/2018 11:20,running
5,January,3,1/17/2018 15:00,1/17/2018 14:00,running
5,January,3,1/17/2018 17:20,1/17/2018 16:20,running
5,January,3,1/17/2018 18:30,1/17/2018 17:30,running
5,January,3,1/17/2018 19:40,1/17/2018 18:40,running
5,January,3,1/17/2018 20:50,1/17/2018 19:50,running
5,January,3,1/17/2018 21:20,1/17/2018 20:50,charging
5,January,3,1/18/2018 0:00,1/17/2018 23:00,running
6,January,3,1/17/2018 7:50,1/17/2018 6:50,running
6,January,3,1/17/2018 9:10,1/17/2018 8:10,running
6,January,3,1/17/2018 10:30,1/17/2018 9:30,running
6,January,3,1/17/2018 13:00,1/17/2018 12:00,running
6,January,3,1/17/2018 15:40,1/17/2018 14:40,running
6,January,3,1/17/2018 17:40,1/17/2018 16:40,running
6,January,3,1/17/2018 19:00,1/17/2018 18:00,running
6,January,3,1/17/2018 20:20,1/17/2018 19:20,running
6,January,3,1/17/2018 22:20,1/17/2018 21:20,running
7,January,3,1/17/2018 8:00,1/17/2018 7:00,running
7,January,3,1/17/2018 9:20,1/17/2018 8:20,running
7,January,3,1/17/2018 10:40,1/17/2018 9:40,running
7,January,3,1/17/2018 12:40,1/17/2018 11:40,running
7,January,3,1/17/2018 15:20,1/17/2018 14:20,running
7,January,3,1/17/2018 17:30,1/17/2018 16:30,running
7,January,3,1/17/2018 18:50,1/17/2018 17:50,running
7,January,3,1/17/2018 20:00,1/17/2018 19:00,running
7,January,3,1/17/2018 21:20,1/17/2018 20:20,running
7,January,3,1/17/2018 23:40,1/17/2018 22:40,running
8,January,3,1/17/2018 8:10,1/17/2018 7:10,running
8,January,3,1/17/2018 9:30,1/17/2018 8:30,running
8,January,3,1/17/2018 10:50,1/17/2018 9:50,running
8,January,3,1/17/2018 13:40,1/17/2018 12:40,running
8,January,3,1/17/2018 16:00,1/17/2018 15:00,running
8,January,3,1/17/2018 17:50,1/17/2018 16:50,running
8,January,3,1/17/2018 19:10,1/17/2018 18:10,running
8,January,3,1/17/2018 20:30,1/17/2018 19:30,running
8,January,3,1/17/2018 23:00,1/17/2018 22:00,running
1,February,3,2/17/2018 7:00,2/17/2018 6:00,running
1,February,3,2/17/2018 8:20,2/17/2018 7:20,running
1,February,3,2/17/2018 9:40,2/17/2018 8:40,running
1,February,3,2/17/2018 11:00,2/17/2018 10:00,running
1,February,3,2/17/2018 13:20,2/17/2018 12:20,running
1,February,3,2/17/2018 13:50,2/17/2018 13:20,charging
1,February,3,2/17/2018 16:20,2/17/2018 15:20,running
1,February,3,2/17/2018 18:00,2/17/2018 17:00,running
1,February,3,2/17/2018 19:20,2/17/2018 18:20,running
1,February,3,2/17/2018 20:40,2/17/2018 19:40,running
1,February,3,2/17/2018 22:40,2/17/2018 21:40,running
1,February,3,2/17/2018 23:10,2/17/2018 22:40,charging
2,February,3,2/17/2018 7:10,2/17/2018 6:10,running
2,February,3,2/17/2018 8:30,2/17/2018 7:30,running
2,February,3,2/17/2018 9:50,2/17/2018 8:50,running
2,February,3,2/17/2018 11:20,2/17/2018 10:20,running
2,February,3,2/17/2018 14:00,2/17/2018 13:00,running
2,February,3,2/17/2018 16:40,2/17/2018 15:40,running
2,February,3,2/17/2018 17:10,2/17/2018 16:40,charging
2,February,3,2/17/2018 18:40,2/17/2018 17:40,running
2,February,3,2/17/2018 19:50,2/17/2018 18:50,running
2,February,3,2/17/2018 21:00,2/17/2018 20:00,running
2,February,3,2/17/2018 23:20,2/17/2018 22:20,running
3,February,3,2/17/2018 7:20,2/17/2018 6:20,running
3,February,3,2/17/2018 8:40,2/17/2018 7:40,running
3,February,3,2/17/2018 10:00,2/17/2018 9:00,running
3,February,3,2/17/2018 11:40,2/17/2018 10:40,running
3,February,3,2/17/2018 14:20,2/17/2018 13:20,running
3,February,3,2/17/2018 17:00,2/17/2018 16:00,running
3,February,3,2/17/2018 18:10,2/17/2018 17:10,running
3,February,3,2/17/2018 18:40,2/17/2018 18:10,charging
3,February,3,2/17/2018 20:10,2/17/2018 19:10,running
3,February,3,2/17/2018 21:40,2/17/2018 20:40,running
3,February,3,2/18/2018 0:20,2/17/2018 23:20,running
4,February,3,2/17/2018 7:30,2/17/2018 6:30,running
4,February,3,2/17/2018 8:50,2/17/2018 7:50,running
4,February,3,2/17/2018 10:10,2/17/2018 9:10,running
4,February,3,2/17/2018 12:00,2/17/2018 11:00,running
4,February,3,2/17/2018 14:40,2/17/2018 13:40,running
4,February,3,2/17/2018 17:10,2/17/2018 16:10,running
4,February,3,2/17/2018 18:20,2/17/2018 17:20,running
4,February,3,2/17/2018 19:30,2/17/2018 18:30,running
4,February,3,2/17/2018 20:00,2/17/2018 19:30,charging
4,February,3,2/17/2018 22:00,2/17/2018 21:00,running
4,February,3,2/18/2018 0:40,2/17/2018 23:40,running
5,February,3,2/17/2018 7:40,2/17/2018 6:40,running
5,February,3,2/17/2018 9:00,2/17/2018 8:00,running
5,February,3,2/17/2018 10:20,2/17/2018 9:20,running
5,February,3,2/17/2018 12:20,2/17/2018 11:20,running
5,February,3,2/17/2018 15:00,2/17/2018 14:00,running
5,February,3,2/17/2018 17:20,2/17/2018 16:20,running
5,February,3,2/17/2018 18:30,2/17/2018 17:30,running
5,February,3,2/17/2018 19:40,2/17/2018 18:40,running
5,February,3,2/17/2018 20:50,2/17/2018 19:50,running
5,February,3,2/17/2018 21:20,2/17/2018 20:50,charging
5,February,3,2/18/2018 0:00,2/17/2018 23:00,running
6,February,3,2/17/2018 7:50,2/17/2018 6:50,running
6,February,3,2/17/2018 9:10,2/17/2018 8:10,running
6,February,3,2/17/2018 10:30,2/17/2018 9:30,running
6,February,3,2/17/2018 13:00,2/17/2018 12:00,running
6,February,3,2/17/2018 15:40,2/17/2018 14:40,running
6,February,3,2/17/2018 17:40,2/17/2018 16:40,running
6,February,3,2/17/2018 19:00,2/17/2018 18:00,running
6,February,3,2/17/2018 20:20,2/17/2018 19:20,running
6,February,3,2/17/2018 22:20,2/17/2018 21:20,running
7,February,3,2/17/2018 8:00,2/17/2018 7:00,running
7,February,3,2/17/2018 9:20,2/17/2018 8:20,running
7,February,3,2/17/2018 10:40,2/17/2018 9:40,running
7,February,3,2/17/2018 12:40,2/17/2018 11:40,running
7,February,3,2/17/2018 15:20,2/17/2018 14:20,running
7,February,3,2/17/2018 17:30,2/17/2018 16:30,running
7,February,3,2/17/2018 18:50,2/17/2018 17:50,running
7,February,3,2/17/2018 20:00,2/17/2018 19:00,running
7,February,3,2/17/2018 21:20,2/17/2018 20:20,running
7,February,3,2/17/2018 23:40,2/17/2018 22:40,running
8,February,3,2/17/2018 8:10,2/17/2018 7:10,running
8,February,3,2/17/2018 9:30,2/17/2018 8:30,running
8,February,3,2/17/2018 10:50,2/17/2018 9:50,running
8,February,3,2/17/2018 13:40,2/17/2018 12:40,running
8,February,3,2/17/2018 16:00,2/17/2018 15:00,running
8,February,3,2/17/2018 17:50,2/17/2018 16:50,running
8,February,3,2/17/2018 19:10,2/17/2018 18:10,running
8,February,3,2/17/2018 20:30,2/17/2018 19:30,running
8,February,3,2/17/2018 23:00,2/17/2018 22:00,running
1,March,3,3/17/2018 7:00,3/17/2018 6:00,running
1,March,3,3/17/2018 8:20,3/17/2018 7:20,running
1,March,3,3/17/2018 9:40,3/17/2018 8:40,running
1,March,3,3/17/2018 11:00,3/17/2018 10:00,running
1,March,3,3/17/2018 13:20,3/17/2018 12:20,running
1,March,3,3/17/2018 13:50,3/17/2018 13:20,charging
1,March,3,3/17/2018 16:20,3/17/2018 15:20,running
1,March,3,3/17/2018 18:00,3/17/2018 17:00,running
1,March,3,3/17/2018 19:20,3/17/2018 18:20,running
1,March,3,3/17/2018 20:40,3/17/2018 19:40,running
1,March,3,3/17/2018 22:40,3/17/2018 21:40,running
1,March,3,3/17/2018 23:10,3/17/2018 22:40,charging
2,March,3,3/17/2018 7:10,3/17/2018 6:10,running
2,March,3,3/17/2018 8:30,3/17/2018 7:30,running
2,March,3,3/17/2018 9:50,3/17/2018 8:50,running
2,March,3,3/17/2018 11:20,3/17/2018 10:20,running
2,March,3,3/17/2018 14:00,3/17/2018 13:00,running
2,March,3,3/17/2018 16:40,3/17/2018 15:40,running
2,March,3,3/17/2018 17:10,3/17/2018 16:40,charging
2,March,3,3/17/2018 18:40,3/17/2018 17:40,running
2,March,3,3/17/2018 19:50,3/17/2018 18:50,running
2,March,3,3/17/2018 21:00,3/17/2018 20:00,running
2,March,3,3/17/2018 23:20,3/17/2018 22:20,running
3,March,3,3/17/2018 7:20,3/17/2018 6:20,running
3,March,3,3/17/2018 8:40,3/17/2018 7:40,running
3,March,3,3/17/2018 10:00,3/17/2018 9:00,running
3,March,3,3/17/2018 11:40,3/17/2018 10:40,running
3,March,3,3/17/2018 14:20,3/17/2018 13:20,running
3,March,3,3/17/2018 17:00,3/17/2018 16:00,running
3,March,3,3/17/2018 18:10,3/17/2018 17:10,running
3,March,3,3/17/2018 18:40,3/17/2018 18:10,charging
3,March,3,3/17/2018 20:10,3/17/2018 19:10,running
3,March,3,3/17/2018 21:40,3/17/2018 20:40,running
3,March,3,3/18/2018 0:20,3/17/2018 23:20,running
4,March,3,3/17/2018 7:30,3/17/2018 6:30,running
4,March,3,3/17/2018 8:50,3/17/2018 7:50,running
4,March,3,3/17/2018 10:10,3/17/2018 9:10,running
4,March,3,3/17/2018 12:00,3/17/2018 11:00,running
4,March,3,3/17/2018 14:40,3/17/2018 13:40,running
4,March,3,3/17/2018 17:10,3/17/2018 16:10,running
4,March,3,3/17/2018 18:20,3/17/2018 17:20,running
4,March,3,3/17/2018 19:30,3/17/2018 18:30,running
4,March,3,3/17/2018 20:00,3/17/2018 19:30,charging
4,March,3,3/17/2018 22:00,3/17/2018 21:00,running
4,March,3,3/18/2018 0:40,3/17/2018 23:40,running
5,March,3,3/17/2018 7:40,3/17/2018 6:40,running
5,March,3,3/17/2018 9:00,3/17/2018 8:00,running
5,March,3,3/17/2018 10:20,3/17/2018 9:20,running
5,March,3,3/17/2018 12:20,3/17/2018 11:20,running
5,March,3,3/17/2018 15:00,3/17/2018 14:00,running
5,March,3,3/17/2018 17:20,3/17/2018 16:20,running
5,March,3,3/17/2018 18:30,3/17/2018 17:30,running
5,March,3,3/17/2018 19:40,3/17/2018 18:40,running
5,March,3,3/17/2018 20:50,3/17/2018 19:50,running
5,March,3,3/17/2018 21:20,3/17/2018 20:50,charging
5,March,3,3/18/2018 0:00,3/17/2018 23:00,running
6,March,3,3/17/2018 7:50,3/17/2018 6:50,running
6,March,3,3/17/2018 9:10,3/17/2018 8:10,running
6,March,3,3/17/2018 10:30,3/17/2018 9:30,running
6,March,3,3/17/2018 13:00,3/17/2018 12:00,running
6,March,3,3/17/2018 15:40,3/17/2018 14:40,running
6,March,3,3/17/2018 17:40,3/17/2018 16:40,running
6,March,3,3/17/2018 19:00,3/17/2018 18:00,running
6,March,3,3/17/2018 20:20,3/17/2018 19:20,running
6,March,3,3/17/2018 22:20,3/17/2018 21:20,running
7,March,3,3/17/2018 8:00,3/17/2018 7:00,running
7,March,3,3/17/2018 9:20,3/17/2018 8:20,running
7,March,3,3/17/2018 10:40,3/17/2018 9:40,running
7,March,3,3/17/2018 12:40,3/17/2018 11:40,running
7,March,3,3/17/2018 15:20,3/17/2018 14:20,running
7,March,3,3/17/2018 17:30,3/17/2018 16:30,running
7,March,3,3/17/2018 18:50,3/17/2018 17:50,running
7,March,3,3/17/2018 20:00,3/17/2018 19:00,running
7,March,3,3/17/2018 21:20,3/17/2018 20:20,running
7,March,3,3/17/2018 23:40,3/17/2018 22:40,running
8,March,3,3/17/2018 8:10,3/17/2018 7:10,running
8,March,3,3/17/2018 9:30,3/17/2018 8:30,running
8,March,3,3/17/2018 10:50,3/17/2018 9:50,running
8,March,3,3/17/2018 13:40,3/17/2018 12:40,running
8,March,3,3/17/2018 16:00,3/17/2018 15:00,running
8,March,3,3/17/2018 17:50,3/17/2018 16:50,running
8,March,3,3/17/2018 19:10,3/17/2018 18:10,running
8,March,3,3/17/2018 20:30,3/17/2018 19:30,running
8,March,3,3/17/2018 23:00,3/17/2018 22:00,running
1,April,3,4/17/2018 7:00,4/17/2018 6:00,running
1,April,3,4/17/2018 8:20,4/17/2018 7:20,running
1,April,3,4/17/2018 9:40,4/17/2018 8:40,running
1,April,3,4/17/2018 11:00,4/17/2018 10:00,running
1,April,3,4/17/2018 13:20,4/17/2018 12:20,running
1,April,3,4/17/2018 13:50,4/17/2018 13:20,charging
1,April,3,4/17/2018 16:20,4/17/2018 15:20,running
1,April,3,4/17/2018 18:00,4/17/2018 17:00,running
1,April,3,4/17/2018 19:20,4/17/2018 18:20,running
1,April,3,4/17/2018 20:40,4/17/2018 19:40,running
1,April,3,4/17/2018 22:40,4/17/2018 21:40,running
1,April,3,4/17/2018 23:10,4/17/2018 22:40,charging
2,April,3,4/17/2018 7:10,4/17/2018 6:10,running
2,April,3,4/17/2018 8:30,4/17/2018 7:30,running
2,April,3,4/17/2018 9:50,4/17/2018 8:50,running
2,April,3,4/17/2018 11:20,4/17/2018 10:20,running
2,April,3,4/17/2018 14:00,4/17/2018 13:00,running
2,April,3,4/17/2018 16:40,4/17/2018 15:40,running
2,April,3,4/17/2018 17:10,4/17/2018 16:40,charging
2,April,3,4/17/2018 18:40,4/17/2018 17:40,running
2,April,3,4/17/2018 19:50,4/17/2018 18:50,running
2,April,3,4/17/2018 21:00,4/17/2018 20:00,running
2,April,3,4/17/2018 23:20,4/17/2018 22:20,running
3,April,3,4/17/2018 7:20,4/17/2018 6:20,running
3,April,3,4/17/2018 8:40,4/17/2018 7:40,running
3,April,3,4/17/2018 10:00,4/17/2018 9:00,running
3,April,3,4/17/2018 11:40,4/17/2018 10:40,running
3,April,3,4/17/2018 14:20,4/17/2018 13:20,running
3,April,3,4/17/2018 17:00,4/17/2018 16:00,running
3,April,3,4/17/2018 18:10,4/17/2018 17:10,running
3,April,3,4/17/2018 18:40,4/17/2018 18:10,charging
3,April,3,4/17/2018 20:10,4/17/2018 19:10,running
3,April,3,4/17/2018 21:40,4/17/2018 20:40,running
3,April,3,4/18/2018 0:20,4/17/2018 23:20,running
4,April,3,4/17/2018 7:30,4/17/2018 6:30,running
4,April,3,4/17/2018 8:50,4/17/2018 7:50,running
4,April,3,4/17/2018 10:10,4/17/2018 9:10,running
4,April,3,4/17/2018 12:00,4/17/2018 11:00,running
4,April,3,4/17/2018 14:40,4/17/2018 13:40,running
4,April,3,4/17/2018 17:10,4/17/2018 16:10,running
4,April,3,4/17/2018 18:20,4/17/2018 17:20,running
4,April,3,4/17/2018 19:30,4/17/2018 18:30,running
4,April,3,4/17/2018 20:00,4/17/2018 19:30,charging
4,April,3,4/17/2018 22:00,4/17/2018 21:00,running
4,April,3,4/18/2018 0:40,4/17/2018 23:40,running
5,April,3,4/17/2018 7:40,4/17/2018 6:40,running
5,April,3,4/17/2018 9:00,4/17/2018 8:00,running
5,April,3,4/17/2018 10:20,4/17/2018 9:20,running
5,April,3,4/17/2018 12:20,4/17/2018 11:20,running
5,April,3,4/17/2018 15:00,4/17/2018 14:00,running
5,April,3,4/17/2018 17:20,4/17/2018 16:20,running
5,April,3,4/17/2018 18:30,4/17/2018 17:30,running
5,April,3,4/17/2018 19:40,4/17/2018 18:40,running
5,April,3,4/17/2018 20:50,4/17/2018 19:50,running
5,April,3,4/17/2018 21:20,4/17/2018 20:50,charging
5,April,3,4/18/2018 0:00,4/17/2018 23:00,running
6,April,3,4/17/2018 7:50,4/17/2018 6:50,running
6,April,3,4/17/2018 9:10,4/17/2018 8:10,running
6,April,3,4/17/2018 10:30,4/17/2018 9:30,running
6,April,3,4/17/2018 13:00,4/17/2018 12:00,running
6,April,3,4/17/2018 15:40,4/17/2018 14:40,running
6,April,3,4/17/2018 17:40,4/17/2018 16:40,running
6,April,3,4/17/2018 19:00,4/17/2018 18:00,running
6,April,3,4/17/2018 20:20,4/17/2018 19:20,running
6,April,3,4/17/2018 22:20,4/17/2018 21:20,running
7,April,3,4/17/2018 8:00,4/17/2018 7:00,running
7,April,3,4/17/2018 9:20,4/17/2018 8:20,running
7,April,3,4/17/2018 10:40,4/17/2018 9:40,running
7,April,3,4/17/2018 12:40,4/17/2018 11:40,running
7,April,3,4/17/2018 15:20,4/17/2018 14:20,running
7,April,3,4/17/2018 17:30,4/17/2018 16:30,running
7,April,3,4/17/2018 18:50,4/17/2018 17:50,running
7,April,3,4/17/2018 20:00,4/17/2018 19:00,running
7,April,3,4/17/2018 21:20,4/17/2018 20:20,running
7,April,3,4/17/2018 23:40,4/17/2018 22:40,running
8,April,3,4/17/2018 8:10,4/17/2018 7:10,running
8,April,3,4/17/2018 9:30,4/17/2018 8:30,running
8,April,3,4/17/2018 10:50,4/17/2018 9:50,running
8,April,3,4/17/2018 13:40,4/17/2018 12:40,running
8,April,3,4/17/2018 16:00,4/17/2018 15:00,running
8,April,3,4/17/2018 17:50,4/17/2018 16:50,running
8,April,3,4/17/2018 19:10,4/17/2018 18:10,running
8,April,3,4/17/2018 20:30,4/17/2018 19:30,running
8,April,3,4/17/2018 23:00,4/17/2018 22:00,running
1,May,3,5/17/2018 7:00,5/17/2018 6:00,running
1,May,3,5/17/2018 8:20,5/17/2018 7:20,running
1,May,3,5/17/2018 9:40,5/17/2018 8:40,running
1,May,3,5/17/2018 11:00,5/17/2018 10:00,running
1,May,3,5/17/2018 13:20,5/17/2018 12:20,running
1,May,3,5/17/2018 13:50,5/17/2018 13:20,charging
1,May,3,5/17/2018 16:20,5/17/2018 15:20,running
1,May,3,5/17/2018 18:00,5/17/2018 17:00,running
1,May,3,5/17/2018 19:20,5/17/2018 18:20,running
1,May,3,5/17/2018 20:40,5/17/2018 19:40,running
1,May,3,5/17/2018 22:40,5/17/2018 21:40,running
1,May,3,5/17/2018 23:10,5/17/2018 22:40,charging
2,May,3,5/17/2018 7:10,5/17/2018 6:10,running
2,May,3,5/17/2018 8:30,5/17/2018 7:30,running
2,May,3,5/17/2018 9:50,5/17/2018 8:50,running
2,May,3,5/17/2018 11:20,5/17/2018 10:20,running
2,May,3,5/17/2018 14:00,5/17/2018 13:00,running
2,May,3,5/17/2018 16:40,5/17/2018 15:40,running
